"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012021";"173030";"COMISSAO DE VALORES MOBILIARIOS";"3";"Concorrência";"19957005619202091";"Objeto: Contratação de empresa prestadora de serviços de comunicação corporativa, referentes à realização de assessoria em planejamento de comunicação, no relacionamento com a imprensa, na comunicação institucional e na produção de conteúdo multimídia.";"Evento de Alteração de Resul";"25000";"Ministério da Fazenda";"25203";"Comissão de Valores Mobiliários";"RJ";"RIO DE JANEIRO";"31/05/2023";"";"1313567,5200"
"000012022";"158142";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"-99";"Pregão - Registro de Preço";"23443018810202061";"Objeto: Pregão Eletrônico - Contratação de serviço de limpeza, asseio e conservação conforme condições estabelecido em termo de referência";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26403";"Instituto Federal do Amazonas";"AM";"MANAUS";"19/05/2023";"04/03/2022";"694290,1200"
"000012022";"158144";"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO";"5";"Pregão";"23188003079202207";"Objeto: Pregão Eletrônico - Contratação de Empresa especializada em serviço comum de engenharia para a instalação de soluções de cabeamento estruturado que permita conectividade à rede de telecomunicações (como fibra ótica, conectores, conduítes e cabos de rede de dados) para atender às necessidades do Campus Avançado Guarantã do Norte";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26414";"Instituto Federal do Mato Grosso";"MT";"CUIABA";"22/05/2023";"05/05/2023";"242991,0000"
"000012022";"160041";"40º BATALHAO DE INFANTARIA";"2";"Tomada de Preços";"64065004028202268";"Objeto: Contratação de serviços especializados na execução da Obra de Recuperação da Cobertura do Rancho do 40¿ Batalhão de Infantaria";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CE";"CRATEUS";"31/05/2023";"";"592574,3900"
"000012022";"160077";"COLEGIO MILITAR DE CURITIBA";"5";"Pregão";"64252.000419/2022";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em confecção de alimentação escolar, conforme condições, quantidades e exigências estabelecidas no instrumento convocatório.";"Evento de Revogação Publicad";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PR";"CURITIBA";"24/05/2023";"01/11/2022";"0,00"
"000012022";"160110";"COLEGIO MILITAR DE JUIZ DE FORA";"3";"Concorrência";"64254000204202265";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM ELABORAÇÃO E COMPATIBILIZAÇÃO DE ESTUDOS E PROJETOS EXECUTIVOS, PARA CONSTRUÇÃO DO GINÁSIO POLIESPORTIVO DO COLÉGIO MILITAR DE JUIZ DE FORA, EM MINAS GERAIS, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MG";"JUIZ DE FORA";"22/05/2023";"";"26994,5900"
"000012022";"160199";"HOSPITAL MILITAR DE AREA DE RECIFE";"2";"Tomada de Preços";"64583008868202241";"Objeto: Contratação de reparação da rede elétrica interna do Posto Médico, UTI I, Bloco Cirútgico, CME e 9º Unidade de Internação, 2º Fase, do Hospital Militar de Área de Recife.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PE";"RECIFE";"12/05/2023";"";"563132,7900"
"000012022";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"-99";"Pregão - Registro de Preço";"64109005751202219";"Objeto: Pregão Eletrônico - Contratação de empresa para prestação de serviço de modernização/manutenção corretiva de câmaras frigoríficas industriais, incluindo fornecimento/instalação de peças e acessórios, necessário ao perfeito funcionamento das câmaras do 2º Batalhão de Infantaria Motorizado(Escola) e demais Organizações Militares pertencentes ao GCALC da 1ºDE.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"26/05/2023";"15/05/2023";"10680,0000"
"000012022";"160395";"COMANDO DO COMANDO MILITAR DO SUL";"-99";"Pregão - Registro de Preço";"64286066541202248";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na manutenção e instalação dos equipamentos para ar-condicionado ( GCALC).";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"PORTO ALEGRE";"26/05/2023";"26/12/2022";"90029,0000"
"000012022";"160432";"CENTRO DE LOGISTICA DE MISSEIS E FOGUETES";"7";"Inexigibilidade de Licitação";"65372010493202227";"Objeto: Aquisição de peças de reposição para manutenção corretiva das viaturas do sistema ASTROS II";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"GO";"FORMOSA";"30/05/2023";"";"2942115,8700"
"000012022";"160455";"20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE";"-99";"Pregão - Registro de Preço";"64567003920202271";"Objeto: Pregão Eletrônico - Contratação do Serviço de Desinsetização, Desratização, Limpeza de fossa, caixa de gordura e caixa de agua";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"BARUERI";"12/05/2023";"04/04/2023";"132335,0000"
"000012023";"926483";"SERVIÇO SOCIAL DO COMÉRCIO - SESC MG";"5";"Pregão";"004001-04439";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para limpeza de resíduos e instalação de tapumes metálicos visando o fechamento da área Paineiras e Eucaliptos na unidade Sesc Venda Nova, incluindo toda a mão de obra, equipamentos, ferramentas e insumos para a perfeita realização dos trabalhos.";"Divulgado";"20000";"PRESIDENCIA DA REPUBLICA - PRES";"38000";"MINISTERIO DO TRABALHO E EMPREGO";"-3";"Inválido";"25/05/2023";"12/05/2023";"54900,0000"
"000012023";"926819";"CONSELHO REG.DE FIS. E TERAPIA OCUPACIONAL-MA";"5";"Pregão";"052/2022";"Objeto: Pregão Eletrônico - O objeto desta licitação é a escolha da proposta mais vantajosa para aquisição de veículo zero quilômetro, tipo hatch, para o Conselho Regional de Fisioterapia e Terapia Ocupacional da 16ª Região, com dação em pagamento de 2 (dois) veículos usados de propriedade desta autarquia, em conformidade com o edital e seus anexos.";"Divulgado";"38000";"Sem informação";"38826";"CONSELHO REG.DE FIS. E TERAPIA OCUPACIONAL-MA";"-3";"Inválido";"05/05/2023";"24/04/2023";"0,00"
"000012023";"110156";"ESCOLA SUPERIOR AGU MINIST. VICTOR NUNES LEAL";"6";"Dispensa de Licitação";"00590.000147/2023";"Objeto: Contratação de serviços de atribuição do Digital Object Identifier DOI e serviço de detecção de plágio. Conforme condições estabelecidas no Projeto Básico nº 00009/2023/NUCON/ESAGU/AGU.";"Encerrado";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"DF";"BRASILIA";"10/05/2023";"";"1606,0000"
"000012023";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"5";"Pregão";"00185003015202222";"Objeto: Pregão Eletrônico - Contratação de empresa para prestação de serviços de manutenção preventiva e corretiva com fornecimento de peças e insumos para o Sistema de Pinos Hidráulicos (BOLLARDS)";"Publicado";"20000";"Presidência da República";"20101";"Presidência da República";"DF";"BRASILIA";"11/05/2023";"10/05/2023";"0,00"
"000012023";"110792";"DIRETORIA DE LOGISTICA E GESTAO DOCUMENTAL";"5";"Pregão";"00676000380202334";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviços continuados de agenciamento de viagens para voos regulares domésticos e internacionais, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Resultado de Julgame";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"DF";"BRASILIA";"02/05/2023";"03/04/2023";"5959094,1800"
"000012023";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"7";"Inexigibilidade de Licitação";"01203000033202179";"Objeto: Comunicação por correio, contratação da Empresa Brasileira De Correios E Telégrafos - ECT, para prestação de serviços postais, telemáticos e adicionais, nas modalidades nacional e internacional para o CRCN-CO. Processo: 01203.000033/2021-79.";"Encerrado";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"20301";"Comissão Nacional de Energia Nuclear";"GO";"ABADIA DE GOIAS";"03/05/2023";"";"488,4100"
"000012023";"114604";"SUPERINTENDENCIA ESTADUAL DO IBGE NO AMAZONAS";"7";"Inexigibilidade de Licitação";"03613000064202395";"Objeto: Serviço de distribuição de publicidade legal impressa ou eletrônica de interesse da Superintendência Estadual do IBGE no Amazonas.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"AM";"MANAUS";"17/05/2023";"";"11770,5000"
"000012023";"114608";"SUPERINTENDENCIA ESTADUAL DO IBGE NO MARANHAO";"5";"Pregão";"3621222355";"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços continuados de administração, gerenciamento e controle de aquisição de combustíveis em rede de postos credenciados, tipo gasolina comum, álcool comum, óleo diesel e óleo diesel S10 para os veículos, compreendendo administração e gerenciamento informatizado, com uso de cartões eletrônicos magnéticos ou com chip como meio de intermediação do pagamento, pelo fornecimento de combustíveis.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"MA";"SAO LUIS";"17/05/2023";"17/05/2023";"666855,0000"
"000012023";"114612";"UNIDADE ESTADUAL DO IBGE NO RIO G. NORTE";"6";"Dispensa de Licitação";"03624000120202362";"Objeto: Aquisição do líquido água mineral natural, sem gás, fornecida em garrafão de 20 litros por sistema de substituição do vasilhame, isto é, durante a execução do contrato a Contratada irá fornecer o garrafão de 20 litros(comodato) com água mineral natural e recolher aquele que está vazio, devendo ao final da execução do contrato recolher, caso haja, todos os garrafões em comodato sob a posse da contratante.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"RN";"NATAL";"29/05/2023";"";"4966,2000"
"000012023";"114613";"UNIDADE ESTADUAL DO IBGE NA PARAIBA";"6";"Dispensa de Licitação";"03625000105202312";"Objeto: Aquisição de água mineral em garrafões de 20 litros para as agências do IBGE em João Pessoa I, Agência do IBGE em João Pessoa II e SES/PB.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"PB";"JOAO PESSOA";"04/05/2023";"";"21420,0000"
"000012023";"114614";"SUPERINTENDENCIA ESTADUAL IBGE PERNAMBUCO";"7";"Inexigibilidade de Licitação";"03626.056202308";"Objeto: Contratação De Serviço De Distribuição Da Publicidade Legal Impressa E/Ou Eletrônica De Interesse Da Superintendência Estadual Do Ibge Em Pernambuco Nas Matérias Relativas A Licitações.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"PE";"RECIFE";"05/05/2023";"";"102312,0000"
"000012023";"114615";"SUPERINTENDENCIA ESTADUAL DO IBGE EM ALAGOAS";"7";"Inexigibilidade de Licitação";"20828.209/2022-05";"Objeto: Contratação de locação de imóvel situado na Rua Nossa Senhora de Fátima, nº 153, Alto do Cruzeiro, CEP: 57313-040, no município de Arapiraca  AL, para abrigar as instalações da Agência do IBGE/AL em Arapiraca/AL.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"AL";"MACEIO";"15/05/2023";"";"216000,0000"
"000012023";"114624";"SUPERINTENDENCIA ESTADUAL IBGE SANTA CATARINA";"5";"Pregão";"20857001034202255";"Objeto: Pregão Eletrônico - Aquisição de materiais de consumo, conforme condições, quantidades e exigências estabelecidas no Edital e anexos.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"SC";"FLORIANOPOLIS";"08/05/2023";"22/03/2023";"33480,0000"
